Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,normal,0.05,40,0,MINMIN,560.1099999999999,0, 8, 21, 17, 13, 18, 2, 0, 0, 11, 3, 7, 9, 0, 0, 46, 0, 11, 0, 4, 20, 0, 8, 5, 0, 0, 2,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=21; c5a.xlarge=17; d3.2xlarge=13; d3.xlarge=18; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=11; m5.large=3; m5.xlarge=7; m5a.2xlarge=9; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=46; m5zn.large=0; m5zn.xlarge=11; r5.2xlarge=0; r5.large=4; r5.xlarge=20; r5a.2xlarge=0; r5a.large=8; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.05,40,56,RESHIMAX,341.4099999999998,10, 0, 5, 20, 5, 2, 7, 10, 8, 0, 12, 18, 5, 7, 0, 13, 9, 19, 9, 11, 12, 6, 8, 9, 0, 0, 0,{c5.2xlarge=10; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=20; d3.2xlarge=5; d3.xlarge=2; i3.2xlarge=7; i3.large=10; i3.xlarge=8; m5.2xlarge=0; m5.large=12; m5.xlarge=18; m5a.2xlarge=5; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=13; m5zn.large=9; m5zn.xlarge=19; r5.2xlarge=9; r5.large=11; r5.xlarge=12; r5a.2xlarge=6; r5a.large=8; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=2; m5.xlarge=4; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.05,40,56,RESHIFCFS,647.7199999999998,15, 0, 8, 19, 2, 6, 6, 7, 6, 0, 9, 16, 6, 9, 0, 21, 10, 9, 8, 11, 17, 9, 6, 5, 0, 0, 0,{c5.2xlarge=15; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=19; d3.2xlarge=2; d3.xlarge=6; i3.2xlarge=6; i3.large=7; i3.xlarge=6; m5.2xlarge=0; m5.large=9; m5.xlarge=16; m5a.2xlarge=6; m5a.large=9; m5a.xlarge=0; m5zn.2xlarge=21; m5zn.large=10; m5zn.xlarge=9; r5.2xlarge=8; r5.large=11; r5.xlarge=17; r5a.2xlarge=9; r5a.large=6; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=2; m5.xlarge=4; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.05,40,57,MINMIN,551.7099999999999,0, 17, 16, 8, 1, 8, 2, 1, 0, 9, 10, 14, 0, 30, 0, 13, 16, 18, 13, 5, 3, 0, 2, 2, 4, 14, 0,{c5.2xlarge=0; c5.xlarge=17; c5a.2xlarge=16; c5a.xlarge=8; d3.2xlarge=1; d3.xlarge=8; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=9; m5.large=10; m5.xlarge=14; m5a.2xlarge=0; m5a.large=30; m5a.xlarge=0; m5zn.2xlarge=13; m5zn.large=16; m5zn.xlarge=18; r5.2xlarge=13; r5.large=5; r5.xlarge=3; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=4; z1d.large=14; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.05,40,57,MAXMIN,566.91,0, 9, 16, 9, 3, 10, 2, 3, 0, 9, 16, 14, 0, 21, 0, 4, 10, 21, 10, 6, 5, 0, 4, 4, 6, 24, 0,{c5.2xlarge=0; c5.xlarge=9; c5a.2xlarge=16; c5a.xlarge=9; d3.2xlarge=3; d3.xlarge=10; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=9; m5.large=16; m5.xlarge=14; m5a.2xlarge=0; m5a.large=21; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=10; m5zn.xlarge=21; r5.2xlarge=10; r5.large=6; r5.xlarge=5; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=4; z1d.2xlarge=6; z1d.large=24; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.05,40,57,MCT,653.4699999999999,0, 10, 17, 6, 2, 4, 3, 1, 0, 7, 18, 7, 0, 35, 0, 18, 22, 15, 7, 3, 2, 0, 6, 4, 4, 15, 0,{c5.2xlarge=0; c5.xlarge=10; c5a.2xlarge=17; c5a.xlarge=6; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=7; m5.large=18; m5.xlarge=7; m5a.2xlarge=0; m5a.large=35; m5a.xlarge=0; m5zn.2xlarge=18; m5zn.large=22; m5zn.xlarge=15; r5.2xlarge=7; r5.large=3; r5.xlarge=2; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=4; z1d.2xlarge=4; z1d.large=15; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.05,40,57,ROUNDROBIN,376.2999999999999,0, 11, 6, 0, 2, 8, 1, 12, 2, 6, 35, 15, 0, 40, 0, 1, 19, 7, 13, 4, 0, 0, 10, 3, 0, 10, 0,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=6; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=8; i3.2xlarge=1; i3.large=12; i3.xlarge=2; m5.2xlarge=6; m5.large=35; m5.xlarge=15; m5a.2xlarge=0; m5a.large=40; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=19; m5zn.xlarge=7; r5.2xlarge=13; r5.large=4; r5.xlarge=0; r5a.2xlarge=0; r5a.large=10; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.05,40,57,STATIC,611.9699999999998,0, 13, 9, 8, 2, 7, 1, 0, 0, 3, 10, 10, 0, 52, 0, 13, 14, 25, 6, 4, 4, 0, 5, 0, 2, 17, 0,{c5.2xlarge=0; c5.xlarge=13; c5a.2xlarge=9; c5a.xlarge=8; d3.2xlarge=2; d3.xlarge=7; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=3; m5.large=10; m5.xlarge=10; m5a.2xlarge=0; m5a.large=52; m5a.xlarge=0; m5zn.2xlarge=13; m5zn.large=14; m5zn.xlarge=25; r5.2xlarge=6; r5.large=4; r5.xlarge=4; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=17; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.05,40,57,NOML,564.9499999999998,0, 11, 8, 6, 9, 5, 1, 16, 5, 9, 10, 11, 0, 16, 0, 8, 8, 14, 8, 12, 4, 6, 7, 10, 8, 13, 0,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=8; c5a.xlarge=6; d3.2xlarge=9; d3.xlarge=5; i3.2xlarge=1; i3.large=16; i3.xlarge=5; m5.2xlarge=9; m5.large=10; m5.xlarge=11; m5a.2xlarge=0; m5a.large=16; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=8; m5zn.xlarge=14; r5.2xlarge=8; r5.large=12; r5.xlarge=4; r5a.2xlarge=6; r5a.large=7; r5a.xlarge=10; z1d.2xlarge=8; z1d.large=13; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.05,40,57,CUSTOMCLUSTERNOML,555.4999999999998,0, 16, 20, 9, 12, 13, 4, 11, 4, 14, 5, 12, 0, 12, 0, 4, 6, 12, 11, 7, 4, 9, 8, 4, 4, 4, 0,{c5.2xlarge=0; c5.xlarge=16; c5a.2xlarge=20; c5a.xlarge=9; d3.2xlarge=12; d3.xlarge=13; i3.2xlarge=4; i3.large=11; i3.xlarge=4; m5.2xlarge=14; m5.large=5; m5.xlarge=12; m5a.2xlarge=0; m5a.large=12; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=6; m5zn.xlarge=12; r5.2xlarge=11; r5.large=7; r5.xlarge=4; r5a.2xlarge=9; r5a.large=8; r5a.xlarge=4; z1d.2xlarge=4; z1d.large=4; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.05,40,57,TEXTDISTANCE,479.74999999999983,0, 13, 7, 7, 6, 11, 7, 11, 8, 16, 15, 12, 0, 7, 0, 6, 3, 17, 8, 9, 12, 4, 5, 9, 7, 6, 0,{c5.2xlarge=0; c5.xlarge=13; c5a.2xlarge=7; c5a.xlarge=7; d3.2xlarge=6; d3.xlarge=11; i3.2xlarge=7; i3.large=11; i3.xlarge=8; m5.2xlarge=16; m5.large=15; m5.xlarge=12; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=3; m5zn.xlarge=17; r5.2xlarge=8; r5.large=9; r5.xlarge=12; r5a.2xlarge=4; r5a.large=5; r5a.xlarge=9; z1d.2xlarge=7; z1d.large=6; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.05,40,57,CRITICALPATH,349.2099999999998,0, 17, 8, 7, 6, 18, 5, 8, 5, 4, 11, 10, 0, 5, 0, 13, 12, 9, 5, 9, 6, 5, 8, 14, 7, 14, 0,{c5.2xlarge=0; c5.xlarge=17; c5a.2xlarge=8; c5a.xlarge=7; d3.2xlarge=6; d3.xlarge=18; i3.2xlarge=5; i3.large=8; i3.xlarge=5; m5.2xlarge=4; m5.large=11; m5.xlarge=10; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=13; m5zn.large=12; m5zn.xlarge=9; r5.2xlarge=5; r5.large=9; r5.xlarge=6; r5a.2xlarge=5; r5a.large=8; r5a.xlarge=14; z1d.2xlarge=7; z1d.large=14; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.05,40,57,CRITICALPATHREVERSE,454.92999999999984,0, 11, 17, 8, 7, 11, 6, 8, 6, 8, 12, 8, 0, 7, 0, 4, 14, 17, 11, 12, 4, 5, 7, 6, 3, 13, 0,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=17; c5a.xlarge=8; d3.2xlarge=7; d3.xlarge=11; i3.2xlarge=6; i3.large=8; i3.xlarge=6; m5.2xlarge=8; m5.large=12; m5.xlarge=8; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=14; m5zn.xlarge=17; r5.2xlarge=11; r5.large=12; r5.xlarge=4; r5a.2xlarge=5; r5a.large=7; r5a.xlarge=6; z1d.2xlarge=3; z1d.large=13; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.05,40,57,RESHIV2,397.9099999999999,0, 11, 17, 9, 7, 13, 10, 8, 4, 13, 10, 9, 0, 7, 0, 8, 7, 9, 9, 11, 9, 4, 4, 5, 7, 14, 0,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=17; c5a.xlarge=9; d3.2xlarge=7; d3.xlarge=13; i3.2xlarge=10; i3.large=8; i3.xlarge=4; m5.2xlarge=13; m5.large=10; m5.xlarge=9; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=7; m5zn.xlarge=9; r5.2xlarge=9; r5.large=11; r5.xlarge=9; r5a.2xlarge=4; r5a.large=4; r5a.xlarge=5; z1d.2xlarge=7; z1d.large=14; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.05,40,57,RESHIV3,447.4399999999999,0, 11, 15, 10, 2, 12, 5, 8, 10, 9, 5, 5, 0, 7, 0, 10, 11, 11, 7, 9, 7, 7, 8, 10, 11, 15, 0,{c5.2xlarge=0; c5.xlarge=11; c5a.2xlarge=15; c5a.xlarge=10; d3.2xlarge=2; d3.xlarge=12; i3.2xlarge=5; i3.large=8; i3.xlarge=10; m5.2xlarge=9; m5.large=5; m5.xlarge=5; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=11; m5zn.xlarge=11; r5.2xlarge=7; r5.large=9; r5.xlarge=7; r5a.2xlarge=7; r5a.large=8; r5a.xlarge=10; z1d.2xlarge=11; z1d.large=15; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.05,40,57,RESHIMAX,404.02999999999986,0, 14, 14, 14, 7, 10, 11, 10, 3, 8, 8, 9, 0, 5, 0, 5, 8, 16, 11, 10, 4, 8, 6, 10, 7, 8, 0,{c5.2xlarge=0; c5.xlarge=14; c5a.2xlarge=14; c5a.xlarge=14; d3.2xlarge=7; d3.xlarge=10; i3.2xlarge=11; i3.large=10; i3.xlarge=3; m5.2xlarge=8; m5.large=8; m5.xlarge=9; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=8; m5zn.xlarge=16; r5.2xlarge=11; r5.large=10; r5.xlarge=4; r5a.2xlarge=8; r5a.large=6; r5a.xlarge=10; z1d.2xlarge=7; z1d.large=8; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.05,40,57,RESHIFCFS,448.2999999999999,0, 7, 18, 7, 3, 12, 5, 4, 11, 10, 10, 10, 0, 8, 0, 6, 17, 13, 5, 12, 5, 3, 4, 8, 7, 20, 0,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=18; c5a.xlarge=7; d3.2xlarge=3; d3.xlarge=12; i3.2xlarge=5; i3.large=4; i3.xlarge=11; m5.2xlarge=10; m5.large=10; m5.xlarge=10; m5a.2xlarge=0; m5a.large=8; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=17; m5zn.xlarge=13; r5.2xlarge=5; r5.large=12; r5.xlarge=5; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=8; z1d.2xlarge=7; z1d.large=20; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=3; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.05,40,58,MINMIN,534.0,13, 0, 6, 6, 0, 0, 3, 12, 0, 12, 8, 5, 0, 9, 11, 37, 28, 28, 5, 0, 8, 0, 3, 0, 0, 6, 5,{c5.2xlarge=13; c5.xlarge=0; c5a.2xlarge=6; c5a.xlarge=6; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=3; i3.large=12; i3.xlarge=0; m5.2xlarge=12; m5.large=8; m5.xlarge=5; m5a.2xlarge=0; m5a.large=9; m5a.xlarge=11; m5zn.2xlarge=37; m5zn.large=28; m5zn.xlarge=28; r5.2xlarge=5; r5.large=0; r5.xlarge=8; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=5},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,normal,0.05,40,58,MAXMIN,542.1899999999999,20, 0, 5, 10, 0, 0, 1, 17, 0, 13, 9, 8, 1, 15, 16, 12, 29, 15, 4, 0, 4, 1, 1, 0, 0, 14, 11,{c5.2xlarge=20; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=10; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=1; i3.large=17; i3.xlarge=0; m5.2xlarge=13; m5.large=9; m5.xlarge=8; m5a.2xlarge=1; m5a.large=15; m5a.xlarge=16; m5zn.2xlarge=12; m5zn.large=29; m5zn.xlarge=15; r5.2xlarge=4; r5.large=0; r5.xlarge=4; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=14; z1d.xlarge=11},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
viralrecon,normal,0.05,40,58,MCT,553.56,10, 0, 7, 12, 0, 0, 2, 7, 0, 10, 7, 5, 0, 7, 25, 37, 28, 14, 4, 0, 7, 0, 1, 0, 0, 13, 10,{c5.2xlarge=10; c5.xlarge=0; c5a.2xlarge=7; c5a.xlarge=12; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=7; i3.xlarge=0; m5.2xlarge=10; m5.large=7; m5.xlarge=5; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=25; m5zn.2xlarge=37; m5zn.large=28; m5zn.xlarge=14; r5.2xlarge=4; r5.large=0; r5.xlarge=7; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=13; z1d.xlarge=10},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=2; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=4; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
