Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,normal,0.1,40,0,MINMIN,537.2599999999999,0, 13, 20, 18, 12, 15, 2, 0, 0, 11, 4, 8, 21, 0, 0, 42, 0, 11, 0, 3, 11, 1, 7, 5, 0, 0, 2,{c5.2xlarge=0; c5.xlarge=13; c5a.2xlarge=20; c5a.xlarge=18; d3.2xlarge=12; d3.xlarge=15; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=11; m5.large=4; m5.xlarge=8; m5a.2xlarge=21; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=42; m5zn.large=0; m5zn.xlarge=11; r5.2xlarge=0; r5.large=3; r5.xlarge=11; r5a.2xlarge=1; r5a.large=7; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.1,40,55,MINMIN,563.5499999999998,28, 10, 10, 0, 2, 0, 0, 4, 0, 7, 0, 9, 0, 15, 0, 0, 59, 11, 1, 7, 8, 2, 2, 0, 2, 18, 10,{c5.2xlarge=28; c5.xlarge=10; c5a.2xlarge=10; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=0; m5.2xlarge=7; m5.large=0; m5.xlarge=9; m5a.2xlarge=0; m5a.large=15; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=59; m5zn.xlarge=11; r5.2xlarge=1; r5.large=7; r5.xlarge=8; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=18; z1d.xlarge=10},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
viralrecon,normal,0.1,40,55,MAXMIN,555.1099999999999,34, 19, 10, 0, 1, 0, 0, 5, 0, 10, 0, 8, 0, 17, 0, 0, 31, 10, 2, 7, 13, 1, 3, 2, 4, 19, 9,{c5.2xlarge=34; c5.xlarge=19; c5a.2xlarge=10; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=5; i3.xlarge=0; m5.2xlarge=10; m5.large=0; m5.xlarge=8; m5a.2xlarge=0; m5a.large=17; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=31; m5zn.xlarge=10; r5.2xlarge=2; r5.large=7; r5.xlarge=13; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=4; z1d.large=19; z1d.xlarge=9},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
viralrecon,normal,0.1,40,55,MCT,528.4399999999998,23, 12, 8, 0, 1, 0, 0, 9, 0, 6, 0, 7, 0, 8, 0, 0, 57, 11, 6, 5, 14, 0, 2, 0, 4, 18, 14,{c5.2xlarge=23; c5.xlarge=12; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=9; i3.xlarge=0; m5.2xlarge=6; m5.large=0; m5.xlarge=7; m5a.2xlarge=0; m5a.large=8; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=57; m5zn.xlarge=11; r5.2xlarge=6; r5.large=5; r5.xlarge=14; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=18; z1d.xlarge=14},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
viralrecon,normal,0.1,40,55,ROUNDROBIN,578.7899999999998,19, 19, 6, 0, 5, 0, 0, 4, 0, 16, 0, 6, 0, 18, 3, 0, 84, 1, 1, 5, 7, 3, 1, 0, 0, 1, 7,{c5.2xlarge=19; c5.xlarge=19; c5a.2xlarge=6; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=0; m5.2xlarge=16; m5.large=0; m5.xlarge=6; m5a.2xlarge=0; m5a.large=18; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=84; m5zn.xlarge=1; r5.2xlarge=1; r5.large=5; r5.xlarge=7; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=7},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
viralrecon,normal,0.1,40,55,STATIC,524.6299999999999,28, 5, 10, 0, 1, 0, 0, 0, 0, 2, 0, 6, 0, 7, 0, 0, 90, 10, 4, 5, 6, 0, 0, 0, 4, 19, 8,{c5.2xlarge=28; c5.xlarge=5; c5a.2xlarge=10; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=6; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=90; m5zn.xlarge=10; r5.2xlarge=4; r5.large=5; r5.xlarge=6; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=19; z1d.xlarge=8},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
viralrecon,normal,0.1,40,55,NOML,325.95999999999987,18, 23, 8, 0, 5, 0, 0, 7, 4, 8, 0, 12, 0, 6, 6, 0, 15, 13, 9, 12, 6, 8, 3, 8, 8, 19, 7,{c5.2xlarge=18; c5.xlarge=23; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=0; i3.2xlarge=0; i3.large=7; i3.xlarge=4; m5.2xlarge=8; m5.large=0; m5.xlarge=12; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=6; m5zn.2xlarge=0; m5zn.large=15; m5zn.xlarge=13; r5.2xlarge=9; r5.large=12; r5.xlarge=6; r5a.2xlarge=8; r5a.large=3; r5a.xlarge=8; z1d.2xlarge=8; z1d.large=19; z1d.xlarge=7},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
viralrecon,normal,0.1,40,55,CUSTOMCLUSTERNOML,328.9399999999998,18, 21, 10, 0, 15, 0, 0, 4, 10, 16, 0, 12, 0, 7, 7, 0, 9, 16, 7, 5, 10, 5, 2, 8, 7, 9, 7,{c5.2xlarge=18; c5.xlarge=21; c5a.2xlarge=10; c5a.xlarge=0; d3.2xlarge=15; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=10; m5.2xlarge=16; m5.large=0; m5.xlarge=12; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=7; m5zn.2xlarge=0; m5zn.large=9; m5zn.xlarge=16; r5.2xlarge=7; r5.large=5; r5.xlarge=10; r5a.2xlarge=5; r5a.large=2; r5a.xlarge=8; z1d.2xlarge=7; z1d.large=9; z1d.xlarge=7},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
viralrecon,normal,0.1,40,55,TEXTDISTANCE,346.6499999999998,16, 7, 11, 0, 7, 0, 0, 8, 4, 27, 0, 12, 0, 5, 5, 0, 9, 20, 6, 13, 15, 7, 7, 5, 10, 5, 6,{c5.2xlarge=16; c5.xlarge=7; c5a.2xlarge=11; c5a.xlarge=0; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=0; i3.large=8; i3.xlarge=4; m5.2xlarge=27; m5.large=0; m5.xlarge=12; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=5; m5zn.2xlarge=0; m5zn.large=9; m5zn.xlarge=20; r5.2xlarge=6; r5.large=13; r5.xlarge=15; r5a.2xlarge=7; r5a.large=7; r5a.xlarge=5; z1d.2xlarge=10; z1d.large=5; z1d.xlarge=6},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
viralrecon,normal,0.1,40,55,CRITICALPATH,325.5499999999999,19, 10, 9, 0, 8, 0, 0, 8, 5, 9, 0, 15, 0, 6, 8, 0, 28, 13, 6, 7, 6, 4, 3, 4, 11, 21, 5,{c5.2xlarge=19; c5.xlarge=10; c5a.2xlarge=9; c5a.xlarge=0; d3.2xlarge=8; d3.xlarge=0; i3.2xlarge=0; i3.large=8; i3.xlarge=5; m5.2xlarge=9; m5.large=0; m5.xlarge=15; m5a.2xlarge=0; m5a.large=6; m5a.xlarge=8; m5zn.2xlarge=0; m5zn.large=28; m5zn.xlarge=13; r5.2xlarge=6; r5.large=7; r5.xlarge=6; r5a.2xlarge=4; r5a.large=3; r5a.xlarge=4; z1d.2xlarge=11; z1d.large=21; z1d.xlarge=5},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
viralrecon,normal,0.1,40,55,CRITICALPATHREVERSE,365.85999999999996,32, 11, 13, 0, 8, 0, 0, 10, 5, 5, 0, 5, 0, 8, 4, 0, 22, 8, 8, 4, 8, 7, 10, 4, 6, 22, 5,{c5.2xlarge=32; c5.xlarge=11; c5a.2xlarge=13; c5a.xlarge=0; d3.2xlarge=8; d3.xlarge=0; i3.2xlarge=0; i3.large=10; i3.xlarge=5; m5.2xlarge=5; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=8; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=22; m5zn.xlarge=8; r5.2xlarge=8; r5.large=4; r5.xlarge=8; r5a.2xlarge=7; r5a.large=10; r5a.xlarge=4; z1d.2xlarge=6; z1d.large=22; z1d.xlarge=5},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
viralrecon,normal,0.1,40,55,RESHIV2,353.5599999999999,25, 13, 8, 0, 6, 0, 0, 1, 6, 8, 0, 13, 0, 9, 2, 0, 21, 9, 5, 13, 13, 6, 5, 5, 11, 22, 4,{c5.2xlarge=25; c5.xlarge=13; c5a.2xlarge=8; c5a.xlarge=0; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=6; m5.2xlarge=8; m5.large=0; m5.xlarge=13; m5a.2xlarge=0; m5a.large=9; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=21; m5zn.xlarge=9; r5.2xlarge=5; r5.large=13; r5.xlarge=13; r5a.2xlarge=6; r5a.large=5; r5a.xlarge=5; z1d.2xlarge=11; z1d.large=22; z1d.xlarge=4},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
viralrecon,normal,0.1,40,55,RESHIV3,350.79999999999984,29, 16, 4, 0, 5, 0, 0, 5, 7, 12, 0, 6, 0, 4, 7, 0, 24, 9, 7, 13, 6, 5, 5, 4, 10, 23, 5,{c5.2xlarge=29; c5.xlarge=16; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=0; i3.2xlarge=0; i3.large=5; i3.xlarge=7; m5.2xlarge=12; m5.large=0; m5.xlarge=6; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=7; m5zn.2xlarge=0; m5zn.large=24; m5zn.xlarge=9; r5.2xlarge=7; r5.large=13; r5.xlarge=6; r5a.2xlarge=5; r5a.large=5; r5a.xlarge=4; z1d.2xlarge=10; z1d.large=23; z1d.xlarge=5},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
viralrecon,normal,0.1,40,55,RESHIMAX,353.25999999999993,24, 13, 5, 0, 7, 0, 0, 5, 9, 8, 0, 10, 0, 4, 6, 0, 23, 11, 7, 11, 7, 11, 5, 6, 8, 16, 10,{c5.2xlarge=24; c5.xlarge=13; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=0; i3.large=5; i3.xlarge=9; m5.2xlarge=8; m5.large=0; m5.xlarge=10; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=6; m5zn.2xlarge=0; m5zn.large=23; m5zn.xlarge=11; r5.2xlarge=7; r5.large=11; r5.xlarge=7; r5a.2xlarge=11; r5a.large=5; r5a.xlarge=6; z1d.2xlarge=8; z1d.large=16; z1d.xlarge=10},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
viralrecon,normal,0.1,40,55,RESHIFCFS,361.7199999999999,29, 10, 4, 0, 6, 0, 0, 3, 4, 12, 0, 16, 0, 9, 4, 0, 30, 21, 5, 7, 6, 7, 3, 4, 6, 12, 8,{c5.2xlarge=29; c5.xlarge=10; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=0; i3.large=3; i3.xlarge=4; m5.2xlarge=12; m5.large=0; m5.xlarge=16; m5a.2xlarge=0; m5a.large=9; m5a.xlarge=4; m5zn.2xlarge=0; m5zn.large=30; m5zn.xlarge=21; r5.2xlarge=5; r5.large=7; r5.xlarge=6; r5a.2xlarge=7; r5a.large=3; r5a.xlarge=4; z1d.2xlarge=6; z1d.large=12; z1d.xlarge=8},{c5.2xlarge=4; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=3; z1d.xlarge=1}
viralrecon,normal,0.1,40,56,MINMIN,667.2599999999999,8, 0, 5, 26, 17, 2, 0, 2, 0, 0, 5, 20, 4, 12, 0, 27, 10, 16, 7, 5, 32, 0, 5, 3, 0, 0, 0,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=26; d3.2xlarge=17; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=0; m5.2xlarge=0; m5.large=5; m5.xlarge=20; m5a.2xlarge=4; m5a.large=12; m5a.xlarge=0; m5zn.2xlarge=27; m5zn.large=10; m5zn.xlarge=16; r5.2xlarge=7; r5.large=5; r5.xlarge=32; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=2; m5.xlarge=4; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.1,40,56,MAXMIN,546.91,9, 0, 4, 21, 9, 4, 2, 0, 0, 0, 11, 23, 3, 15, 0, 22, 10, 13, 7, 12, 24, 1, 7, 9, 0, 0, 0,{c5.2xlarge=9; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=21; d3.2xlarge=9; d3.xlarge=4; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=11; m5.xlarge=23; m5a.2xlarge=3; m5a.large=15; m5a.xlarge=0; m5zn.2xlarge=22; m5zn.large=10; m5zn.xlarge=13; r5.2xlarge=7; r5.large=12; r5.xlarge=24; r5a.2xlarge=1; r5a.large=7; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=2; m5.xlarge=4; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.1,40,56,MCT,667.2399999999998,9, 0, 3, 23, 14, 3, 0, 0, 2, 0, 5, 15, 4, 13, 0, 52, 16, 18, 5, 6, 9, 0, 4, 4, 0, 0, 0,{c5.2xlarge=9; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=23; d3.2xlarge=14; d3.xlarge=3; i3.2xlarge=0; i3.large=0; i3.xlarge=2; m5.2xlarge=0; m5.large=5; m5.xlarge=15; m5a.2xlarge=4; m5a.large=13; m5a.xlarge=0; m5zn.2xlarge=52; m5zn.large=16; m5zn.xlarge=18; r5.2xlarge=5; r5.large=6; r5.xlarge=9; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=2; m5.xlarge=4; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.1,40,56,ROUNDROBIN,558.8899999999998,0, 0, 2, 13, 22, 4, 2, 4, 0, 0, 0, 31, 2, 17, 0, 59, 0, 2, 0, 9, 22, 9, 2, 6, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=13; d3.2xlarge=22; d3.xlarge=4; i3.2xlarge=2; i3.large=4; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=31; m5a.2xlarge=2; m5a.large=17; m5a.xlarge=0; m5zn.2xlarge=59; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=9; r5.xlarge=22; r5a.2xlarge=9; r5a.large=2; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=2; m5.xlarge=4; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
viralrecon,normal,0.1,40,56,STATIC,584.5699999999997,8, 0, 8, 14, 4, 2, 1, 0, 0, 0, 3, 6, 4, 3, 0, 96, 13, 17, 2, 3, 19, 0, 2, 0, 0, 0, 0,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=14; d3.2xlarge=4; d3.xlarge=2; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=3; m5.xlarge=6; m5a.2xlarge=4; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=96; m5zn.large=13; m5zn.xlarge=17; r5.2xlarge=2; r5.large=3; r5.xlarge=19; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=2; m5.xlarge=4; m5a.2xlarge=3; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=2; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0}
