Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,normal,0.0,40,0,MINMIN,535.66,0, 13, 24, 17, 5, 18, 3, 0, 0, 13, 5, 7, 10, 0, 1, 39, 0, 12, 0, 2, 20, 1, 8, 5, 0, 0, 2,{c5.2xlarge=0; c5.xlarge=13; c5a.2xlarge=24; c5a.xlarge=17; d3.2xlarge=5; d3.xlarge=18; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=13; m5.large=5; m5.xlarge=7; m5a.2xlarge=10; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=39; m5zn.large=0; m5zn.xlarge=12; r5.2xlarge=0; r5.large=2; r5.xlarge=20; r5a.2xlarge=1; r5a.large=8; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.0,40,32,STATIC,660.2199999999998,20, 1, 4, 11, 2, 0, 0, 0, 0, 0, 0, 4, 3, 11, 0, 29, 30, 0, 0, 9, 0, 0, 9, 56, 2, 5, 9,{c5.2xlarge=20; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=11; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=4; m5a.2xlarge=3; m5a.large=11; m5a.xlarge=0; m5zn.2xlarge=29; m5zn.large=30; m5zn.xlarge=0; r5.2xlarge=0; r5.large=9; r5.xlarge=0; r5a.2xlarge=0; r5a.large=9; r5a.xlarge=56; z1d.2xlarge=2; z1d.large=5; z1d.xlarge=9},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=3}
viralrecon,normal,0.0,40,32,NOML,328.32999999999987,20, 9, 4, 5, 10, 0, 5, 0, 12, 0, 0, 5, 12, 11, 15, 19, 17, 0, 0, 8, 0, 9, 4, 7, 10, 5, 18,{c5.2xlarge=20; c5.xlarge=9; c5a.2xlarge=4; c5a.xlarge=5; d3.2xlarge=10; d3.xlarge=0; i3.2xlarge=5; i3.large=0; i3.xlarge=12; m5.2xlarge=0; m5.large=0; m5.xlarge=5; m5a.2xlarge=12; m5a.large=11; m5a.xlarge=15; m5zn.2xlarge=19; m5zn.large=17; m5zn.xlarge=0; r5.2xlarge=0; r5.large=8; r5.xlarge=0; r5a.2xlarge=9; r5a.large=4; r5a.xlarge=7; z1d.2xlarge=10; z1d.large=5; z1d.xlarge=18},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=3}
viralrecon,normal,0.0,40,32,CUSTOMCLUSTERNOML,327.30999999999995,11, 7, 10, 9, 20, 0, 4, 0, 12, 0, 0, 6, 4, 7, 12, 18, 9, 0, 0, 9, 0, 8, 11, 7, 10, 12, 19,{c5.2xlarge=11; c5.xlarge=7; c5a.2xlarge=10; c5a.xlarge=9; d3.2xlarge=20; d3.xlarge=0; i3.2xlarge=4; i3.large=0; i3.xlarge=12; m5.2xlarge=0; m5.large=0; m5.xlarge=6; m5a.2xlarge=4; m5a.large=7; m5a.xlarge=12; m5zn.2xlarge=18; m5zn.large=9; m5zn.xlarge=0; r5.2xlarge=0; r5.large=9; r5.xlarge=0; r5a.2xlarge=8; r5a.large=11; r5a.xlarge=7; z1d.2xlarge=10; z1d.large=12; z1d.xlarge=19},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=3}
viralrecon,normal,0.0,40,32,TEXTDISTANCE,392.5599999999999,19, 7, 8, 15, 16, 0, 9, 0, 6, 0, 0, 6, 12, 4, 10, 19, 10, 0, 0, 10, 0, 7, 9, 7, 8, 8, 13,{c5.2xlarge=19; c5.xlarge=7; c5a.2xlarge=8; c5a.xlarge=15; d3.2xlarge=16; d3.xlarge=0; i3.2xlarge=9; i3.large=0; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=6; m5a.2xlarge=12; m5a.large=4; m5a.xlarge=10; m5zn.2xlarge=19; m5zn.large=10; m5zn.xlarge=0; r5.2xlarge=0; r5.large=10; r5.xlarge=0; r5a.2xlarge=7; r5a.large=9; r5a.xlarge=7; z1d.2xlarge=8; z1d.large=8; z1d.xlarge=13},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=3}
viralrecon,normal,0.0,40,32,CRITICALPATH,324.5999999999999,10, 9, 13, 11, 14, 0, 4, 0, 6, 0, 0, 8, 7, 7, 7, 20, 23, 0, 0, 11, 0, 7, 13, 6, 5, 10, 14,{c5.2xlarge=10; c5.xlarge=9; c5a.2xlarge=13; c5a.xlarge=11; d3.2xlarge=14; d3.xlarge=0; i3.2xlarge=4; i3.large=0; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=8; m5a.2xlarge=7; m5a.large=7; m5a.xlarge=7; m5zn.2xlarge=20; m5zn.large=23; m5zn.xlarge=0; r5.2xlarge=0; r5.large=11; r5.xlarge=0; r5a.2xlarge=7; r5a.large=13; r5a.xlarge=6; z1d.2xlarge=5; z1d.large=10; z1d.xlarge=14},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=3}
viralrecon,normal,0.0,40,32,CRITICALPATHREVERSE,388.63999999999993,22, 5, 12, 7, 14, 0, 4, 0, 11, 0, 0, 8, 2, 6, 8, 16, 18, 0, 0, 9, 0, 9, 13, 8, 7, 13, 13,{c5.2xlarge=22; c5.xlarge=5; c5a.2xlarge=12; c5a.xlarge=7; d3.2xlarge=14; d3.xlarge=0; i3.2xlarge=4; i3.large=0; i3.xlarge=11; m5.2xlarge=0; m5.large=0; m5.xlarge=8; m5a.2xlarge=2; m5a.large=6; m5a.xlarge=8; m5zn.2xlarge=16; m5zn.large=18; m5zn.xlarge=0; r5.2xlarge=0; r5.large=9; r5.xlarge=0; r5a.2xlarge=9; r5a.large=13; r5a.xlarge=8; z1d.2xlarge=7; z1d.large=13; z1d.xlarge=13},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=3}
viralrecon,normal,0.0,40,32,RESHIV2,361.5799999999999,19, 2, 10, 10, 12, 0, 6, 0, 7, 0, 0, 8, 10, 4, 5, 14, 15, 0, 0, 13, 0, 7, 10, 9, 8, 13, 23,{c5.2xlarge=19; c5.xlarge=2; c5a.2xlarge=10; c5a.xlarge=10; d3.2xlarge=12; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=7; m5.2xlarge=0; m5.large=0; m5.xlarge=8; m5a.2xlarge=10; m5a.large=4; m5a.xlarge=5; m5zn.2xlarge=14; m5zn.large=15; m5zn.xlarge=0; r5.2xlarge=0; r5.large=13; r5.xlarge=0; r5a.2xlarge=7; r5a.large=10; r5a.xlarge=9; z1d.2xlarge=8; z1d.large=13; z1d.xlarge=23},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=3}
viralrecon,normal,0.0,40,32,RESHIV3,368.94999999999993,19, 5, 11, 9, 12, 0, 8, 0, 9, 0, 0, 9, 2, 5, 10, 24, 15, 0, 0, 12, 0, 8, 10, 5, 3, 11, 18,{c5.2xlarge=19; c5.xlarge=5; c5a.2xlarge=11; c5a.xlarge=9; d3.2xlarge=12; d3.xlarge=0; i3.2xlarge=8; i3.large=0; i3.xlarge=9; m5.2xlarge=0; m5.large=0; m5.xlarge=9; m5a.2xlarge=2; m5a.large=5; m5a.xlarge=10; m5zn.2xlarge=24; m5zn.large=15; m5zn.xlarge=0; r5.2xlarge=0; r5.large=12; r5.xlarge=0; r5a.2xlarge=8; r5a.large=10; r5a.xlarge=5; z1d.2xlarge=3; z1d.large=11; z1d.xlarge=18},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=3}
viralrecon,normal,0.0,40,32,RESHIMAX,338.84999999999985,17, 6, 5, 11, 7, 0, 11, 0, 8, 0, 0, 8, 11, 7, 5, 15, 18, 0, 0, 14, 0, 8, 10, 12, 6, 8, 18,{c5.2xlarge=17; c5.xlarge=6; c5a.2xlarge=5; c5a.xlarge=11; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=11; i3.large=0; i3.xlarge=8; m5.2xlarge=0; m5.large=0; m5.xlarge=8; m5a.2xlarge=11; m5a.large=7; m5a.xlarge=5; m5zn.2xlarge=15; m5zn.large=18; m5zn.xlarge=0; r5.2xlarge=0; r5.large=14; r5.xlarge=0; r5a.2xlarge=8; r5a.large=10; r5a.xlarge=12; z1d.2xlarge=6; z1d.large=8; z1d.xlarge=18},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=3}
viralrecon,normal,0.0,40,32,RESHIFCFS,363.61999999999983,21, 2, 9, 11, 8, 0, 3, 0, 7, 0, 0, 7, 6, 10, 4, 27, 17, 0, 0, 17, 0, 7, 7, 10, 8, 10, 14,{c5.2xlarge=21; c5.xlarge=2; c5a.2xlarge=9; c5a.xlarge=11; d3.2xlarge=8; d3.xlarge=0; i3.2xlarge=3; i3.large=0; i3.xlarge=7; m5.2xlarge=0; m5.large=0; m5.xlarge=7; m5a.2xlarge=6; m5a.large=10; m5a.xlarge=4; m5zn.2xlarge=27; m5zn.large=17; m5zn.xlarge=0; r5.2xlarge=0; r5.large=17; r5.xlarge=0; r5a.2xlarge=7; r5a.large=7; r5a.xlarge=10; z1d.2xlarge=8; z1d.large=10; z1d.xlarge=14},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=4; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=3}
viralrecon,normal,0.0,40,33,MINMIN,535.04,0, 0, 6, 45, 3, 8, 14, 0, 13, 6, 1, 11, 3, 8, 0, 19, 21, 10, 0, 10, 13, 0, 0, 0, 5, 8, 2,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=6; c5a.xlarge=45; d3.2xlarge=3; d3.xlarge=8; i3.2xlarge=14; i3.large=0; i3.xlarge=13; m5.2xlarge=6; m5.large=1; m5.xlarge=11; m5a.2xlarge=3; m5a.large=8; m5a.xlarge=0; m5zn.2xlarge=19; m5zn.large=21; m5zn.xlarge=10; r5.2xlarge=0; r5.large=10; r5.xlarge=13; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=5; z1d.large=8; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=5; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=1; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=3; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.0,40,33,MAXMIN,520.6099999999999,0, 0, 4, 38, 5, 12, 17, 0, 15, 3, 3, 11, 4, 5, 0, 18, 17, 9, 0, 9, 15, 0, 0, 0, 8, 7, 6,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=38; d3.2xlarge=5; d3.xlarge=12; i3.2xlarge=17; i3.large=0; i3.xlarge=15; m5.2xlarge=3; m5.large=3; m5.xlarge=11; m5a.2xlarge=4; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=18; m5zn.large=17; m5zn.xlarge=9; r5.2xlarge=0; r5.large=9; r5.xlarge=15; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=8; z1d.large=7; z1d.xlarge=6},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=5; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=1; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=3; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.0,40,33,MCT,571.7099999999999,0, 0, 2, 46, 5, 10, 18, 0, 7, 4, 1, 15, 3, 10, 0, 17, 19, 10, 0, 8, 11, 0, 0, 0, 5, 8, 7,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=46; d3.2xlarge=5; d3.xlarge=10; i3.2xlarge=18; i3.large=0; i3.xlarge=7; m5.2xlarge=4; m5.large=1; m5.xlarge=15; m5a.2xlarge=3; m5a.large=10; m5a.xlarge=0; m5zn.2xlarge=17; m5zn.large=19; m5zn.xlarge=10; r5.2xlarge=0; r5.large=8; r5.xlarge=11; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=5; z1d.large=8; z1d.xlarge=7},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=5; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=1; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=3; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.0,40,33,ROUNDROBIN,600.1599999999997,0, 0, 1, 47, 2, 23, 16, 0, 22, 3, 3, 6, 5, 13, 2, 12, 10, 0, 0, 18, 14, 0, 0, 0, 2, 6, 0,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=47; d3.2xlarge=2; d3.xlarge=23; i3.2xlarge=16; i3.large=0; i3.xlarge=22; m5.2xlarge=3; m5.large=3; m5.xlarge=6; m5a.2xlarge=5; m5a.large=13; m5a.xlarge=2; m5zn.2xlarge=12; m5zn.large=10; m5zn.xlarge=0; r5.2xlarge=0; r5.large=18; r5.xlarge=14; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=6; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=5; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=1; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=3; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.0,40,33,STATIC,613.5099999999996,0, 0, 3, 26, 2, 4, 38, 0, 9, 8, 1, 14, 3, 5, 0, 29, 30, 9, 0, 10, 7, 0, 0, 0, 3, 3, 2,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=26; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=38; i3.large=0; i3.xlarge=9; m5.2xlarge=8; m5.large=1; m5.xlarge=14; m5a.2xlarge=3; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=29; m5zn.large=30; m5zn.xlarge=9; r5.2xlarge=0; r5.large=10; r5.xlarge=7; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=3; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=5; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=1; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=3; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.0,40,33,NOML,328.0699999999999,0, 0, 6, 29, 10, 4, 8, 0, 11, 9, 7, 11, 3, 11, 7, 13, 15, 7, 0, 10, 13, 0, 0, 0, 14, 7, 10,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=6; c5a.xlarge=29; d3.2xlarge=10; d3.xlarge=4; i3.2xlarge=8; i3.large=0; i3.xlarge=11; m5.2xlarge=9; m5.large=7; m5.xlarge=11; m5a.2xlarge=3; m5a.large=11; m5a.xlarge=7; m5zn.2xlarge=13; m5zn.large=15; m5zn.xlarge=7; r5.2xlarge=0; r5.large=10; r5.xlarge=13; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=14; z1d.large=7; z1d.xlarge=10},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=5; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=1; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=3; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.0,40,33,CUSTOMCLUSTERNOML,375.16999999999996,0, 0, 10, 11, 24, 10, 7, 0, 14, 11, 6, 8, 6, 4, 8, 10, 14, 9, 0, 10, 12, 0, 0, 0, 9, 13, 10,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=10; c5a.xlarge=11; d3.2xlarge=24; d3.xlarge=10; i3.2xlarge=7; i3.large=0; i3.xlarge=14; m5.2xlarge=11; m5.large=6; m5.xlarge=8; m5a.2xlarge=6; m5a.large=4; m5a.xlarge=8; m5zn.2xlarge=10; m5zn.large=14; m5zn.xlarge=9; r5.2xlarge=0; r5.large=10; r5.xlarge=12; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=9; z1d.large=13; z1d.xlarge=10},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=5; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=1; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=3; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.0,40,33,TEXTDISTANCE,393.08,0, 0, 4, 13, 5, 9, 5, 0, 9, 16, 11, 12, 15, 11, 7, 9, 13, 15, 0, 11, 14, 0, 0, 0, 14, 9, 3,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=13; d3.2xlarge=5; d3.xlarge=9; i3.2xlarge=5; i3.large=0; i3.xlarge=9; m5.2xlarge=16; m5.large=11; m5.xlarge=12; m5a.2xlarge=15; m5a.large=11; m5a.xlarge=7; m5zn.2xlarge=9; m5zn.large=13; m5zn.xlarge=15; r5.2xlarge=0; r5.large=11; r5.xlarge=14; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=14; z1d.large=9; z1d.xlarge=3},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=5; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=1; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=3; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.0,40,33,CRITICALPATH,317.98999999999995,0, 0, 11, 22, 11, 7, 7, 0, 7, 12, 4, 12, 7, 7, 2, 13, 23, 10, 0, 10, 6, 0, 0, 0, 13, 10, 11,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=11; c5a.xlarge=22; d3.2xlarge=11; d3.xlarge=7; i3.2xlarge=7; i3.large=0; i3.xlarge=7; m5.2xlarge=12; m5.large=4; m5.xlarge=12; m5a.2xlarge=7; m5a.large=7; m5a.xlarge=2; m5zn.2xlarge=13; m5zn.large=23; m5zn.xlarge=10; r5.2xlarge=0; r5.large=10; r5.xlarge=6; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=13; z1d.large=10; z1d.xlarge=11},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=5; d3.2xlarge=3; d3.xlarge=1; i3.2xlarge=1; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=2; m5a.2xlarge=3; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=3; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=1; z1d.xlarge=1}
