Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,exponential,0.0,40,0,MINMIN,149.56999999999994,0, 8, 5, 8, 22, 22, 3, 0, 0, 10, 1, 1, 25, 0, 3, 51, 0, 0, 0, 1, 25, 4, 14, 3, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=5; c5a.xlarge=8; d3.2xlarge=22; d3.xlarge=22; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=10; m5.large=1; m5.xlarge=1; m5a.2xlarge=25; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=51; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=25; r5a.2xlarge=4; r5a.large=14; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.0,40,61,RESHIMAX,149.56999999999994,11, 9, 0, 12, 7, 8, 7, 5, 12, 0, 15, 0, 6, 11, 13, 0, 11, 0, 8, 13, 11, 9, 5, 12, 0, 11, 10,{c5.2xlarge=11; c5.xlarge=9; c5a.2xlarge=0; c5a.xlarge=12; d3.2xlarge=7; d3.xlarge=8; i3.2xlarge=7; i3.large=5; i3.xlarge=12; m5.2xlarge=0; m5.large=15; m5.xlarge=0; m5a.2xlarge=6; m5a.large=11; m5a.xlarge=13; m5zn.2xlarge=0; m5zn.large=11; m5zn.xlarge=0; r5.2xlarge=8; r5.large=13; r5.xlarge=11; r5a.2xlarge=9; r5a.large=5; r5a.xlarge=12; z1d.2xlarge=0; z1d.large=11; z1d.xlarge=10},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=4; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
viralrecon,exponential,0.0,40,61,RESHIFCFS,149.56999999999994,11, 6, 0, 12, 9, 15, 8, 6, 8, 0, 12, 0, 13, 7, 9, 0, 10, 0, 9, 2, 12, 7, 6, 13, 0, 14, 17,{c5.2xlarge=11; c5.xlarge=6; c5a.2xlarge=0; c5a.xlarge=12; d3.2xlarge=9; d3.xlarge=15; i3.2xlarge=8; i3.large=6; i3.xlarge=8; m5.2xlarge=0; m5.large=12; m5.xlarge=0; m5a.2xlarge=13; m5a.large=7; m5a.xlarge=9; m5zn.2xlarge=0; m5zn.large=10; m5zn.xlarge=0; r5.2xlarge=9; r5.large=2; r5.xlarge=12; r5a.2xlarge=7; r5a.large=6; r5a.xlarge=13; z1d.2xlarge=0; z1d.large=14; z1d.xlarge=17},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=1; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=4; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2}
viralrecon,exponential,0.0,40,62,MINMIN,149.56999999999994,25, 0, 23, 1, 6, 5, 7, 0, 1, 8, 2, 10, 0, 7, 0, 11, 48, 24, 0, 0, 0, 2, 22, 0, 0, 1, 3,{c5.2xlarge=25; c5.xlarge=0; c5a.2xlarge=23; c5a.xlarge=1; d3.2xlarge=6; d3.xlarge=5; i3.2xlarge=7; i3.large=0; i3.xlarge=1; m5.2xlarge=8; m5.large=2; m5.xlarge=10; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=11; m5zn.large=48; m5zn.xlarge=24; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=22; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.0,40,62,MAXMIN,149.56999999999994,6, 2, 8, 2, 6, 15, 15, 0, 2, 19, 7, 29, 0, 28, 0, 21, 4, 19, 0, 0, 0, 8, 10, 0, 0, 3, 2,{c5.2xlarge=6; c5.xlarge=2; c5a.2xlarge=8; c5a.xlarge=2; d3.2xlarge=6; d3.xlarge=15; i3.2xlarge=15; i3.large=0; i3.xlarge=2; m5.2xlarge=19; m5.large=7; m5.xlarge=29; m5a.2xlarge=0; m5a.large=28; m5a.xlarge=0; m5zn.2xlarge=21; m5zn.large=4; m5zn.xlarge=19; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=8; r5a.large=10; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=2},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.0,40,62,MCT,149.56999999999994,6, 0, 24, 1, 8, 3, 5, 0, 1, 2, 5, 15, 0, 13, 0, 13, 47, 28, 0, 0, 0, 7, 25, 0, 0, 1, 2,{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=24; c5a.xlarge=1; d3.2xlarge=8; d3.xlarge=3; i3.2xlarge=5; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=5; m5.xlarge=15; m5a.2xlarge=0; m5a.large=13; m5a.xlarge=0; m5zn.2xlarge=13; m5zn.large=47; m5zn.xlarge=28; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=7; r5a.large=25; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.0,40,62,ROUNDROBIN,149.56999999999994,6, 0, 24, 1, 8, 3, 5, 0, 1, 2, 5, 15, 0, 13, 0, 13, 49, 26, 0, 0, 0, 7, 25, 0, 0, 1, 2,{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=24; c5a.xlarge=1; d3.2xlarge=8; d3.xlarge=3; i3.2xlarge=5; i3.large=0; i3.xlarge=1; m5.2xlarge=2; m5.large=5; m5.xlarge=15; m5a.2xlarge=0; m5a.large=13; m5a.xlarge=0; m5zn.2xlarge=13; m5zn.large=49; m5zn.xlarge=26; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=7; r5a.large=25; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.0,40,62,STATIC,149.56999999999996,14, 0, 8, 2, 2, 9, 37, 0, 1, 5, 1, 67, 0, 11, 0, 10, 7, 17, 0, 0, 0, 4, 8, 0, 0, 1, 1,{c5.2xlarge=14; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=9; i3.2xlarge=37; i3.large=0; i3.xlarge=1; m5.2xlarge=5; m5.large=1; m5.xlarge=67; m5a.2xlarge=0; m5a.large=11; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=7; m5zn.xlarge=17; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=4; r5a.large=8; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.0,40,62,NOML,149.56999999999994,9, 3, 12, 5, 9, 10, 15, 0, 14, 12, 14, 8, 10, 3, 8, 12, 13, 13, 0, 0, 0, 9, 14, 0, 0, 9, 4,{c5.2xlarge=9; c5.xlarge=3; c5a.2xlarge=12; c5a.xlarge=5; d3.2xlarge=9; d3.xlarge=10; i3.2xlarge=15; i3.large=0; i3.xlarge=14; m5.2xlarge=12; m5.large=14; m5.xlarge=8; m5a.2xlarge=10; m5a.large=3; m5a.xlarge=8; m5zn.2xlarge=12; m5zn.large=13; m5zn.xlarge=13; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=9; r5a.large=14; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=4},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.0,40,62,CUSTOMCLUSTERNOML,149.56999999999994,3, 8, 14, 8, 13, 12, 11, 0, 8, 7, 15, 13, 6, 12, 7, 11, 11, 9, 0, 0, 0, 7, 10, 0, 0, 13, 8,{c5.2xlarge=3; c5.xlarge=8; c5a.2xlarge=14; c5a.xlarge=8; d3.2xlarge=13; d3.xlarge=12; i3.2xlarge=11; i3.large=0; i3.xlarge=8; m5.2xlarge=7; m5.large=15; m5.xlarge=13; m5a.2xlarge=6; m5a.large=12; m5a.xlarge=7; m5zn.2xlarge=11; m5zn.large=11; m5zn.xlarge=9; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=7; r5a.large=10; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=13; z1d.xlarge=8},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.0,40,62,TEXTDISTANCE,149.56999999999994,8, 10, 9, 9, 14, 11, 13, 0, 7, 11, 12, 9, 6, 13, 6, 11, 8, 13, 0, 0, 0, 7, 11, 0, 0, 9, 9,{c5.2xlarge=8; c5.xlarge=10; c5a.2xlarge=9; c5a.xlarge=9; d3.2xlarge=14; d3.xlarge=11; i3.2xlarge=13; i3.large=0; i3.xlarge=7; m5.2xlarge=11; m5.large=12; m5.xlarge=9; m5a.2xlarge=6; m5a.large=13; m5a.xlarge=6; m5zn.2xlarge=11; m5zn.large=8; m5zn.xlarge=13; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=7; r5a.large=11; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=9},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.0,40,62,CRITICALPATH,149.56999999999994,14, 9, 13, 7, 14, 10, 7, 0, 8, 6, 9, 9, 4, 6, 8, 14, 14, 13, 0, 0, 0, 7, 12, 0, 0, 14, 8,{c5.2xlarge=14; c5.xlarge=9; c5a.2xlarge=13; c5a.xlarge=7; d3.2xlarge=14; d3.xlarge=10; i3.2xlarge=7; i3.large=0; i3.xlarge=8; m5.2xlarge=6; m5.large=9; m5.xlarge=9; m5a.2xlarge=4; m5a.large=6; m5a.xlarge=8; m5zn.2xlarge=14; m5zn.large=14; m5zn.xlarge=13; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=7; r5a.large=12; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=14; z1d.xlarge=8},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.0,40,62,CRITICALPATHREVERSE,149.56999999999994,8, 7, 7, 5, 11, 4, 12, 0, 9, 9, 12, 7, 14, 14, 9, 10, 15, 16, 0, 0, 0, 4, 14, 0, 0, 10, 9,{c5.2xlarge=8; c5.xlarge=7; c5a.2xlarge=7; c5a.xlarge=5; d3.2xlarge=11; d3.xlarge=4; i3.2xlarge=12; i3.large=0; i3.xlarge=9; m5.2xlarge=9; m5.large=12; m5.xlarge=7; m5a.2xlarge=14; m5a.large=14; m5a.xlarge=9; m5zn.2xlarge=10; m5zn.large=15; m5zn.xlarge=16; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=4; r5a.large=14; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=9},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.0,40,62,RESHIV2,149.56999999999994,12, 6, 12, 9, 12, 15, 16, 0, 9, 13, 9, 11, 6, 7, 9, 5, 15, 13, 0, 0, 0, 9, 11, 0, 0, 5, 2,{c5.2xlarge=12; c5.xlarge=6; c5a.2xlarge=12; c5a.xlarge=9; d3.2xlarge=12; d3.xlarge=15; i3.2xlarge=16; i3.large=0; i3.xlarge=9; m5.2xlarge=13; m5.large=9; m5.xlarge=11; m5a.2xlarge=6; m5a.large=7; m5a.xlarge=9; m5zn.2xlarge=5; m5zn.large=15; m5zn.xlarge=13; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=9; r5a.large=11; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=2},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.0,40,62,RESHIV3,149.56999999999994,10, 8, 9, 5, 12, 10, 11, 0, 3, 20, 12, 9, 8, 9, 9, 15, 10, 13, 0, 0, 0, 5, 9, 0, 0, 10, 9,{c5.2xlarge=10; c5.xlarge=8; c5a.2xlarge=9; c5a.xlarge=5; d3.2xlarge=12; d3.xlarge=10; i3.2xlarge=11; i3.large=0; i3.xlarge=3; m5.2xlarge=20; m5.large=12; m5.xlarge=9; m5a.2xlarge=8; m5a.large=9; m5a.xlarge=9; m5zn.2xlarge=15; m5zn.large=10; m5zn.xlarge=13; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=5; r5a.large=9; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=9},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.0,40,62,RESHIMAX,149.56999999999994,5, 10, 5, 9, 13, 10, 13, 0, 12, 13, 15, 8, 9, 12, 3, 10, 14, 12, 0, 0, 0, 3, 12, 0, 0, 13, 5,{c5.2xlarge=5; c5.xlarge=10; c5a.2xlarge=5; c5a.xlarge=9; d3.2xlarge=13; d3.xlarge=10; i3.2xlarge=13; i3.large=0; i3.xlarge=12; m5.2xlarge=13; m5.large=15; m5.xlarge=8; m5a.2xlarge=9; m5a.large=12; m5a.xlarge=3; m5zn.2xlarge=10; m5zn.large=14; m5zn.xlarge=12; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=3; r5a.large=12; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=13; z1d.xlarge=5},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.0,40,62,RESHIFCFS,149.56999999999994,11, 4, 6, 8, 9, 10, 12, 0, 10, 13, 21, 6, 7, 9, 12, 9, 16, 9, 0, 0, 0, 7, 13, 0, 0, 10, 4,{c5.2xlarge=11; c5.xlarge=4; c5a.2xlarge=6; c5a.xlarge=8; d3.2xlarge=9; d3.xlarge=10; i3.2xlarge=12; i3.large=0; i3.xlarge=10; m5.2xlarge=13; m5.large=21; m5.xlarge=6; m5a.2xlarge=7; m5a.large=9; m5a.xlarge=12; m5zn.2xlarge=9; m5zn.large=16; m5zn.xlarge=9; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=7; r5a.large=13; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=4},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=3; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,exponential,0.0,40,63,MINMIN,149.56999999999994,0, 0, 0, 4, 22, 26, 4, 0, 3, 0, 0, 0, 0, 0, 12, 2, 48, 0, 0, 33, 0, 0, 3, 3, 0, 12, 34,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=22; d3.xlarge=26; i3.2xlarge=4; i3.large=0; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=12; m5zn.2xlarge=2; m5zn.large=48; m5zn.xlarge=0; r5.2xlarge=0; r5.large=33; r5.xlarge=0; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=12; z1d.xlarge=34},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=4; r5.xlarge=1; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=6}
viralrecon,exponential,0.0,40,63,MAXMIN,149.56999999999994,0, 0, 0, 26, 10, 21, 6, 0, 9, 0, 0, 0, 0, 0, 29, 8, 4, 0, 0, 34, 0, 0, 4, 3, 0, 27, 25,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=26; d3.2xlarge=10; d3.xlarge=21; i3.2xlarge=6; i3.large=0; i3.xlarge=9; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=29; m5zn.2xlarge=8; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=0; r5.large=34; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=27; z1d.xlarge=25},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=4; r5.xlarge=1; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=6}
viralrecon,exponential,0.0,40,63,MCT,149.56999999999994,0, 0, 0, 11, 25, 26, 7, 0, 6, 0, 0, 0, 0, 0, 15, 7, 47, 0, 0, 29, 0, 0, 4, 5, 0, 11, 13,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=11; d3.2xlarge=25; d3.xlarge=26; i3.2xlarge=7; i3.large=0; i3.xlarge=6; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=15; m5zn.2xlarge=7; m5zn.large=47; m5zn.xlarge=0; r5.2xlarge=0; r5.large=29; r5.xlarge=0; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=11; z1d.xlarge=13},{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=4; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=4; r5.xlarge=1; r5a.2xlarge=0; r5a.large=5; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=6}
