Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
methylseq,exponential,0.15,40,0,MINMIN,87.47999999999999,0, 3, 1, 1, 6, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 2, 1, 0, 0, 2,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.15,40,16,MCT,93.71,2, 5, 0, 2, 0, 1, 4, 1, 0, 2, 0, 1, 0, 0, 1, 1, 1, 1, 0, 2, 0, 1, 1, 0, 0, 0, 0,{c5.2xlarge=2; c5.xlarge=5; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=4; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=3; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=2; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.15,40,16,ROUNDROBIN,102.90999999999998,0, 0, 0, 2, 0, 0, 0, 4, 0, 1, 0, 0, 0, 0, 9, 0, 0, 1, 0, 2, 2, 2, 0, 3, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=0; m5.2xlarge=1; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=9; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=2; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=3; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=2; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.15,40,16,STATIC,103.12999999999998,2, 1, 0, 3, 0, 0, 1, 0, 0, 2, 1, 1, 0, 1, 2, 2, 2, 1, 0, 1, 0, 1, 2, 0, 1, 2, 0,{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=3; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=2; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.15,40,16,NOML,80.25999999999999,6, 7, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0,{c5.2xlarge=6; c5.xlarge=7; c5a.2xlarge=0; c5a.xlarge=6; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=3; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=2; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.15,40,16,CUSTOMCLUSTERNOML,77.91999999999999,3, 1, 0, 0, 0, 0, 0, 1, 0, 6, 1, 0, 0, 0, 0, 4, 0, 2, 2, 1, 0, 0, 0, 0, 4, 0, 0,{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=6; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=3; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=2; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.15,40,16,TEXTDISTANCE,83.27999999999999,0, 2, 0, 1, 0, 0, 0, 0, 0, 6, 6, 3, 0, 0, 0, 1, 1, 2, 0, 1, 1, 0, 0, 0, 1, 0, 0,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=6; m5.large=6; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=3; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=2; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.15,40,16,CRITICALPATH,78.00999999999999,1, 2, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6, 4, 1, 0, 0, 0, 0, 0, 1, 2, 2, 0,{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=3; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=2; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.15,40,16,CRITICALPATHREVERSE,78.53999999999998,2, 4, 0, 4, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 4, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0,{c5.2xlarge=2; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=4; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=3; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=2; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.15,40,16,RESHIV2,78.77,2, 2, 0, 4, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 1, 0, 0, 0, 0, 1, 0, 2, 2, 0,{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=3; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=2; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.15,40,16,RESHIV3,79.42999999999999,1, 3, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 1, 0, 0, 0, 0, 0, 1, 2, 2, 0,{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=3; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=2; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.15,40,16,RESHIMAX,80.28999999999998,1, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 4, 1, 0, 0, 0, 0, 0, 1, 2, 2, 0,{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=6; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=3; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=2; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.15,40,16,RESHIFCFS,78.77,1, 3, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 4, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0,{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=3; i3.large=3; i3.xlarge=0; m5.2xlarge=4; m5.large=2; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=4; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.15,40,17,MINMIN,87.55999999999999,3, 0, 2, 0, 1, 3, 1, 0, 0, 0, 0, 1, 0, 0, 1, 2, 4, 3, 0, 1, 0, 0, 0, 0, 0, 0, 4,{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=2; m5zn.large=4; m5zn.xlarge=3; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.15,40,17,MAXMIN,77.34999999999998,8, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 4,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=3; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=4},{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.15,40,17,MCT,76.88999999999999,6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 4, 1, 0, 1, 0, 0, 0, 0, 1, 1,{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=4; m5zn.xlarge=4; r5.2xlarge=1; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1},{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.15,40,17,ROUNDROBIN,92.44999999999999,0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 6, 1, 0, 4, 1, 0, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=6; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=8; r5.2xlarge=1; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.15,40,17,STATIC,76.22,5, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 8, 0, 0, 0, 1, 0, 0, 0, 0, 2,{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=2; m5zn.xlarge=8; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.15,40,17,NOML,78.08,13, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 1, 0, 1, 2,{c5.2xlarge=13; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=1; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2},{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.15,40,17,CUSTOMCLUSTERNOML,76.34999999999998,7, 0, 1, 0, 4, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 8, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0,{c5.2xlarge=7; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=8; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=2; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=3; d3.xlarge=6; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=2; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=3; r5.2xlarge=2; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
