Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
methylseq,exponential,0.05,40,0,MINMIN,1600.0099999999977,0, 51, 84, 56, 77, 56, 27, 23, 0, 52, 24, 75, 43, 0, 44, 85, 0, 29, 0, 23, 46, 68, 68, 40, 0, 0, 29,{c5.2xlarge=0; c5.xlarge=51; c5a.2xlarge=84; c5a.xlarge=56; d3.2xlarge=77; d3.xlarge=56; i3.2xlarge=27; i3.large=23; i3.xlarge=0; m5.2xlarge=52; m5.large=24; m5.xlarge=75; m5a.2xlarge=43; m5a.large=0; m5a.xlarge=44; m5zn.2xlarge=85; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=0; r5.large=23; r5.xlarge=46; r5a.2xlarge=68; r5a.large=68; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=29},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.05,40,43,ROUNDROBIN,1592.6099999999972,83, 23, 52, 130, 51, 71, 0, 22, 70, 73, 21, 0, 43, 0, 23, 0, 0, 113, 51, 24, 0, 21, 0, 69, 0, 25, 35,{c5.2xlarge=83; c5.xlarge=23; c5a.2xlarge=52; c5a.xlarge=130; d3.2xlarge=51; d3.xlarge=71; i3.2xlarge=0; i3.large=22; i3.xlarge=70; m5.2xlarge=73; m5.large=21; m5.xlarge=0; m5a.2xlarge=43; m5a.large=0; m5a.xlarge=23; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=113; r5.2xlarge=51; r5.large=24; r5.xlarge=0; r5a.2xlarge=21; r5a.large=0; r5a.xlarge=69; z1d.2xlarge=0; z1d.large=25; z1d.xlarge=35},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.05,40,43,STATIC,1622.8199999999968,86, 28, 53, 134, 51, 75, 0, 21, 66, 75, 25, 0, 44, 0, 23, 0, 0, 111, 50, 22, 0, 21, 0, 62, 0, 26, 27,{c5.2xlarge=86; c5.xlarge=28; c5a.2xlarge=53; c5a.xlarge=134; d3.2xlarge=51; d3.xlarge=75; i3.2xlarge=0; i3.large=21; i3.xlarge=66; m5.2xlarge=75; m5.large=25; m5.xlarge=0; m5a.2xlarge=44; m5a.large=0; m5a.xlarge=23; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=111; r5.2xlarge=50; r5.large=22; r5.xlarge=0; r5a.2xlarge=21; r5a.large=0; r5a.xlarge=62; z1d.2xlarge=0; z1d.large=26; z1d.xlarge=27},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.05,40,43,NOML,1596.909999999997,85, 30, 52, 127, 47, 76, 0, 22, 67, 72, 22, 0, 48, 0, 22, 0, 0, 109, 50, 25, 0, 26, 0, 67, 0, 26, 27,{c5.2xlarge=85; c5.xlarge=30; c5a.2xlarge=52; c5a.xlarge=127; d3.2xlarge=47; d3.xlarge=76; i3.2xlarge=0; i3.large=22; i3.xlarge=67; m5.2xlarge=72; m5.large=22; m5.xlarge=0; m5a.2xlarge=48; m5a.large=0; m5a.xlarge=22; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=109; r5.2xlarge=50; r5.large=25; r5.xlarge=0; r5a.2xlarge=26; r5a.large=0; r5a.xlarge=67; z1d.2xlarge=0; z1d.large=26; z1d.xlarge=27},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.05,40,43,CUSTOMCLUSTERNOML,1597.289999999997,82, 26, 52, 130, 50, 71, 0, 25, 66, 80, 23, 0, 51, 0, 22, 0, 0, 108, 50, 26, 0, 26, 0, 62, 0, 24, 26,{c5.2xlarge=82; c5.xlarge=26; c5a.2xlarge=52; c5a.xlarge=130; d3.2xlarge=50; d3.xlarge=71; i3.2xlarge=0; i3.large=25; i3.xlarge=66; m5.2xlarge=80; m5.large=23; m5.xlarge=0; m5a.2xlarge=51; m5a.large=0; m5a.xlarge=22; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=108; r5.2xlarge=50; r5.large=26; r5.xlarge=0; r5a.2xlarge=26; r5a.large=0; r5a.xlarge=62; z1d.2xlarge=0; z1d.large=24; z1d.xlarge=26},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.05,40,43,TEXTDISTANCE,1592.5699999999965,79, 24, 55, 128, 55, 70, 0, 25, 65, 75, 26, 0, 46, 0, 22, 0, 0, 106, 49, 27, 0, 23, 0, 72, 0, 26, 27,{c5.2xlarge=79; c5.xlarge=24; c5a.2xlarge=55; c5a.xlarge=128; d3.2xlarge=55; d3.xlarge=70; i3.2xlarge=0; i3.large=25; i3.xlarge=65; m5.2xlarge=75; m5.large=26; m5.xlarge=0; m5a.2xlarge=46; m5a.large=0; m5a.xlarge=22; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=106; r5.2xlarge=49; r5.large=27; r5.xlarge=0; r5a.2xlarge=23; r5a.large=0; r5a.xlarge=72; z1d.2xlarge=0; z1d.large=26; z1d.xlarge=27},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.05,40,43,CRITICALPATH,1591.9099999999971,81, 27, 50, 125, 52, 79, 0, 21, 62, 74, 23, 0, 47, 0, 21, 0, 0, 115, 51, 26, 0, 21, 0, 70, 0, 28, 27,{c5.2xlarge=81; c5.xlarge=27; c5a.2xlarge=50; c5a.xlarge=125; d3.2xlarge=52; d3.xlarge=79; i3.2xlarge=0; i3.large=21; i3.xlarge=62; m5.2xlarge=74; m5.large=23; m5.xlarge=0; m5a.2xlarge=47; m5a.large=0; m5a.xlarge=21; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=115; r5.2xlarge=51; r5.large=26; r5.xlarge=0; r5a.2xlarge=21; r5a.large=0; r5a.xlarge=70; z1d.2xlarge=0; z1d.large=28; z1d.xlarge=27},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.05,40,43,CRITICALPATHREVERSE,1591.6899999999969,88, 26, 50, 123, 50, 75, 0, 21, 62, 74, 22, 0, 46, 0, 22, 0, 0, 115, 53, 23, 0, 24, 0, 70, 0, 27, 29,{c5.2xlarge=88; c5.xlarge=26; c5a.2xlarge=50; c5a.xlarge=123; d3.2xlarge=50; d3.xlarge=75; i3.2xlarge=0; i3.large=21; i3.xlarge=62; m5.2xlarge=74; m5.large=22; m5.xlarge=0; m5a.2xlarge=46; m5a.large=0; m5a.xlarge=22; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=115; r5.2xlarge=53; r5.large=23; r5.xlarge=0; r5a.2xlarge=24; r5a.large=0; r5a.xlarge=70; z1d.2xlarge=0; z1d.large=27; z1d.xlarge=29},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.05,40,43,RESHIV2,1591.519999999997,82, 25, 52, 127, 49, 73, 0, 22, 65, 78, 24, 0, 51, 0, 25, 0, 0, 113, 48, 24, 0, 25, 0, 59, 0, 24, 34,{c5.2xlarge=82; c5.xlarge=25; c5a.2xlarge=52; c5a.xlarge=127; d3.2xlarge=49; d3.xlarge=73; i3.2xlarge=0; i3.large=22; i3.xlarge=65; m5.2xlarge=78; m5.large=24; m5.xlarge=0; m5a.2xlarge=51; m5a.large=0; m5a.xlarge=25; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=113; r5.2xlarge=48; r5.large=24; r5.xlarge=0; r5a.2xlarge=25; r5a.large=0; r5a.xlarge=59; z1d.2xlarge=0; z1d.large=24; z1d.xlarge=34},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.05,40,43,RESHIV3,1593.589999999997,81, 24, 51, 131, 53, 75, 0, 22, 63, 76, 26, 0, 45, 0, 24, 0, 0, 112, 54, 23, 0, 23, 0, 65, 0, 25, 27,{c5.2xlarge=81; c5.xlarge=24; c5a.2xlarge=51; c5a.xlarge=131; d3.2xlarge=53; d3.xlarge=75; i3.2xlarge=0; i3.large=22; i3.xlarge=63; m5.2xlarge=76; m5.large=26; m5.xlarge=0; m5a.2xlarge=45; m5a.large=0; m5a.xlarge=24; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=112; r5.2xlarge=54; r5.large=23; r5.xlarge=0; r5a.2xlarge=23; r5a.large=0; r5a.xlarge=65; z1d.2xlarge=0; z1d.large=25; z1d.xlarge=27},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.05,40,43,RESHIMAX,1591.789999999997,84, 25, 53, 136, 47, 77, 0, 24, 67, 73, 23, 0, 45, 0, 21, 0, 0, 109, 51, 25, 0, 23, 0, 64, 0, 25, 28,{c5.2xlarge=84; c5.xlarge=25; c5a.2xlarge=53; c5a.xlarge=136; d3.2xlarge=47; d3.xlarge=77; i3.2xlarge=0; i3.large=24; i3.xlarge=67; m5.2xlarge=73; m5.large=23; m5.xlarge=0; m5a.2xlarge=45; m5a.large=0; m5a.xlarge=21; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=109; r5.2xlarge=51; r5.large=25; r5.xlarge=0; r5a.2xlarge=23; r5a.large=0; r5a.xlarge=64; z1d.2xlarge=0; z1d.large=25; z1d.xlarge=28},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.05,40,43,RESHIFCFS,1591.6899999999969,88, 28, 53, 129, 50, 74, 0, 21, 66, 72, 26, 0, 49, 0, 26, 0, 0, 107, 50, 25, 0, 21, 0, 65, 0, 25, 25,{c5.2xlarge=88; c5.xlarge=28; c5a.2xlarge=53; c5a.xlarge=129; d3.2xlarge=50; d3.xlarge=74; i3.2xlarge=0; i3.large=21; i3.xlarge=66; m5.2xlarge=72; m5.large=26; m5.xlarge=0; m5a.2xlarge=49; m5a.large=0; m5a.xlarge=26; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=107; r5.2xlarge=50; r5.large=25; r5.xlarge=0; r5a.2xlarge=21; r5a.large=0; r5a.xlarge=65; z1d.2xlarge=0; z1d.large=25; z1d.xlarge=25},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=3; m5.large=1; m5.xlarge=0; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=2; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.05,40,44,MINMIN,1603.3399999999956,109, 48, 48, 0, 23, 0, 0, 88, 71, 54, 22, 0, 24, 44, 46, 0, 79, 114, 25, 51, 51, 22, 0, 23, 31, 27, 0,{c5.2xlarge=109; c5.xlarge=48; c5a.2xlarge=48; c5a.xlarge=0; d3.2xlarge=23; d3.xlarge=0; i3.2xlarge=0; i3.large=88; i3.xlarge=71; m5.2xlarge=54; m5.large=22; m5.xlarge=0; m5a.2xlarge=24; m5a.large=44; m5a.xlarge=46; m5zn.2xlarge=0; m5zn.large=79; m5zn.xlarge=114; r5.2xlarge=25; r5.large=51; r5.xlarge=51; r5a.2xlarge=22; r5a.large=0; r5a.xlarge=23; z1d.2xlarge=31; z1d.large=27; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=4; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.05,40,44,MAXMIN,1596.8899999999953,117, 52, 51, 0, 24, 0, 0, 90, 71, 49, 23, 0, 21, 42, 45, 0, 81, 118, 27, 46, 47, 21, 0, 23, 27, 25, 0,{c5.2xlarge=117; c5.xlarge=52; c5a.2xlarge=51; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=0; i3.large=90; i3.xlarge=71; m5.2xlarge=49; m5.large=23; m5.xlarge=0; m5a.2xlarge=21; m5a.large=42; m5a.xlarge=45; m5zn.2xlarge=0; m5zn.large=81; m5zn.xlarge=118; r5.2xlarge=27; r5.large=46; r5.xlarge=47; r5a.2xlarge=21; r5a.large=0; r5a.xlarge=23; z1d.2xlarge=27; z1d.large=25; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=4; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.05,40,44,MCT,1597.2999999999956,112, 52, 50, 0, 27, 0, 0, 94, 68, 48, 24, 0, 26, 46, 46, 0, 84, 110, 25, 49, 51, 20, 0, 19, 27, 22, 0,{c5.2xlarge=112; c5.xlarge=52; c5a.2xlarge=50; c5a.xlarge=0; d3.2xlarge=27; d3.xlarge=0; i3.2xlarge=0; i3.large=94; i3.xlarge=68; m5.2xlarge=48; m5.large=24; m5.xlarge=0; m5a.2xlarge=26; m5a.large=46; m5a.xlarge=46; m5zn.2xlarge=0; m5zn.large=84; m5zn.xlarge=110; r5.2xlarge=25; r5.large=49; r5.xlarge=51; r5a.2xlarge=20; r5a.large=0; r5a.xlarge=19; z1d.2xlarge=27; z1d.large=22; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=4; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.05,40,44,ROUNDROBIN,1606.1799999999957,118, 57, 50, 0, 25, 0, 0, 91, 65, 49, 25, 0, 23, 50, 40, 0, 77, 113, 25, 45, 48, 26, 0, 22, 27, 24, 0,{c5.2xlarge=118; c5.xlarge=57; c5a.2xlarge=50; c5a.xlarge=0; d3.2xlarge=25; d3.xlarge=0; i3.2xlarge=0; i3.large=91; i3.xlarge=65; m5.2xlarge=49; m5.large=25; m5.xlarge=0; m5a.2xlarge=23; m5a.large=50; m5a.xlarge=40; m5zn.2xlarge=0; m5zn.large=77; m5zn.xlarge=113; r5.2xlarge=25; r5.large=45; r5.xlarge=48; r5a.2xlarge=26; r5a.large=0; r5a.xlarge=22; z1d.2xlarge=27; z1d.large=24; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=4; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.05,40,44,STATIC,1621.7899999999952,113, 54, 55, 0, 24, 0, 0, 84, 65, 51, 23, 0, 22, 41, 42, 0, 90, 117, 25, 46, 51, 23, 0, 20, 27, 27, 0,{c5.2xlarge=113; c5.xlarge=54; c5a.2xlarge=55; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=0; i3.large=84; i3.xlarge=65; m5.2xlarge=51; m5.large=23; m5.xlarge=0; m5a.2xlarge=22; m5a.large=41; m5a.xlarge=42; m5zn.2xlarge=0; m5zn.large=90; m5zn.xlarge=117; r5.2xlarge=25; r5.large=46; r5.xlarge=51; r5a.2xlarge=23; r5a.large=0; r5a.xlarge=20; z1d.2xlarge=27; z1d.large=27; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=4; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.05,40,44,NOML,1602.9999999999957,117, 49, 56, 0, 25, 0, 0, 81, 62, 53, 27, 0, 24, 43, 44, 0, 85, 109, 27, 47, 49, 22, 0, 23, 30, 27, 0,{c5.2xlarge=117; c5.xlarge=49; c5a.2xlarge=56; c5a.xlarge=0; d3.2xlarge=25; d3.xlarge=0; i3.2xlarge=0; i3.large=81; i3.xlarge=62; m5.2xlarge=53; m5.large=27; m5.xlarge=0; m5a.2xlarge=24; m5a.large=43; m5a.xlarge=44; m5zn.2xlarge=0; m5zn.large=85; m5zn.xlarge=109; r5.2xlarge=27; r5.large=47; r5.xlarge=49; r5a.2xlarge=22; r5a.large=0; r5a.xlarge=23; z1d.2xlarge=30; z1d.large=27; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=4; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.05,40,44,CUSTOMCLUSTERNOML,1597.199999999996,112, 48, 52, 0, 24, 0, 0, 84, 72, 51, 23, 0, 27, 42, 46, 0, 83, 102, 25, 51, 53, 23, 0, 25, 33, 24, 0,{c5.2xlarge=112; c5.xlarge=48; c5a.2xlarge=52; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=0; i3.large=84; i3.xlarge=72; m5.2xlarge=51; m5.large=23; m5.xlarge=0; m5a.2xlarge=27; m5a.large=42; m5a.xlarge=46; m5zn.2xlarge=0; m5zn.large=83; m5zn.xlarge=102; r5.2xlarge=25; r5.large=51; r5.xlarge=53; r5a.2xlarge=23; r5a.large=0; r5a.xlarge=25; z1d.2xlarge=33; z1d.large=24; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=4; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.05,40,44,TEXTDISTANCE,1610.2999999999959,109, 50, 57, 0, 24, 0, 0, 87, 64, 53, 28, 0, 23, 47, 44, 0, 82, 112, 23, 50, 51, 22, 0, 23, 27, 24, 0,{c5.2xlarge=109; c5.xlarge=50; c5a.2xlarge=57; c5a.xlarge=0; d3.2xlarge=24; d3.xlarge=0; i3.2xlarge=0; i3.large=87; i3.xlarge=64; m5.2xlarge=53; m5.large=28; m5.xlarge=0; m5a.2xlarge=23; m5a.large=47; m5a.xlarge=44; m5zn.2xlarge=0; m5zn.large=82; m5zn.xlarge=112; r5.2xlarge=23; r5.large=50; r5.xlarge=51; r5a.2xlarge=22; r5a.large=0; r5a.xlarge=23; z1d.2xlarge=27; z1d.large=24; z1d.xlarge=0},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=2; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=4; i3.xlarge=3; m5.2xlarge=2; m5.large=1; m5.xlarge=0; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=3; m5zn.xlarge=4; r5.2xlarge=1; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
